OBJECTID,LOCATION,LAT,LON,LOCATION_T
6898,930 3Rd Ave,40.75961,-73.968242,Outdoor Kiosk
6899,936 3 AVENUE,40.759756,-73.968048,Outdoor Kiosk
6900,939 3 AVENUE,40.760005,-73.967568,Outdoor Kiosk
6901,949 3 AVENUE,40.759632,-73.967828,Outdoor Kiosk
6902,950 3 AVENUE,40.760135,-73.967774,Outdoor Kiosk
6903,953 3 AVENUE,40.760347,-73.967306,Outdoor Kiosk
6904,954 3 AVENUE,40.760457,-73.967539,Outdoor Kiosk
6905,969 3 AVENUE,40.760644,-73.967101,Outdoor Kiosk
6906,974 3Rd Ave,40.761484,-73.966779,Outdoor Kiosk
6907,974 3 AVENUE,40.761095,-73.967076,Outdoor Kiosk
6908,991 3 AVENUE,40.761604,-73.966388,Outdoor Kiosk
6909,161 E 27Th STREET,40.741487,-73.98148,Outdoor Kiosk
6910,301 3Rd Ave,40.738827,-73.982886,Outdoor Kiosk
6911,916 7 AVENUE,40.766148,-73.979721,Outdoor Kiosk
6912,101 West 57Th,40.764513,-73.977195,Outdoor Kiosk
6913,1100 Ave Of The Americas,40.754951,-73.983899,Outdoor Kiosk
6914,104 8 AVENUE,40.740531,-74.001807,Outdoor Kiosk
6915,74 8 AVENUE,40.739447,-74.0026,Outdoor Kiosk
6916,126 8 AVENUE,40.741123,-74.00137,Outdoor Kiosk
6917,127 8 AVENUE,40.741373,-74.001501,Outdoor Kiosk
6918,139 8 AVENUE,40.741621,-74.001321,Outdoor Kiosk
6919,142 8 AVENUE,40.74151,-74.001088,Outdoor Kiosk
6920,158 8 AVENUE,40.742046,-74.000711,Outdoor Kiosk
6921,159 8 AVENUE,40.742297,-74.00094,Outdoor Kiosk
6922,176 8 AVENUE,40.742689,-74.000238,Outdoor Kiosk
6923,1775 Broadway,40.767271,-73.982247,Outdoor Kiosk
6924,197 8 AVENUE,40.743579,-73.999894,Outdoor Kiosk
6925,211 8 AVENUE,40.743919,-73.999645,Outdoor Kiosk
6926,221 8 AVENUE,40.74426,-73.999398,Outdoor Kiosk
6927,232 8 AVENUE,40.744403,-73.998993,Outdoor Kiosk
6928,233 8 AVENUE,40.744584,-73.99916,Outdoor Kiosk
6929,238 8 AVENUE,40.74475,-73.998736,Outdoor Kiosk
6930,243 West 27Th St,40.747905,-73.996434,Outdoor Kiosk
6931,252 8 AVENUE,40.745039,-73.998529,Outdoor Kiosk
6932,260 WEST 52 STREET,40.763424,-73.985061,Outdoor Kiosk
6933,261 WEST 23 STREET,40.745443,-73.998619,Outdoor Kiosk
6934,670 8 AVENUE,40.757544,-73.989409,Outdoor Kiosk
6935,270 West 43St,40.757753,-73.989252,Outdoor Kiosk
6936,282 8 Avenue,40.745924,-73.997757,Outdoor Kiosk
6937,300 West 57Th St,40.766638,-73.983092,Outdoor Kiosk
6938,301 WEST 57 STREET,40.76694,-73.983155,Outdoor Kiosk
6939,302 West 57Th St,40.766963,-73.982853,Outdoor Kiosk
6940,302 WEST 37 STREET,40.75414,-73.99234,Outdoor Kiosk
6941,308 WEST 51 STREET,40.763051,-73.98583,Outdoor Kiosk
6942,327 8 AVENUE,40.747377,-73.997127,Outdoor Kiosk
6943,382 8 AVENUE,40.749122,-73.995553,Outdoor Kiosk
6944,989 8 AVENUE,40.767358,-73.982564,Outdoor Kiosk
6945,400 8 AVENUE,40.749537,-73.995245,Outdoor Kiosk
6946,402 8 AVENUE,40.749728,-73.99511,Outdoor Kiosk
6947,301 WEST 30 STREET,40.749827,-73.995525,Outdoor Kiosk
6948,408 8 AVENUE,40.74988,-73.994993,Outdoor Kiosk
6949,413 8 AVENUE,40.750227,-73.995051,Outdoor Kiosk
6950,494 8 Avenue,40.7527,-73.992756,Outdoor Kiosk
6951,500 8 AVENUE,40.752949,-73.992762,Outdoor Kiosk
6952,505 8 AVENUE,40.753107,-73.992947,Outdoor Kiosk
2529,3rd floor cardio/basketball court,40.757418,-73.965084,Indoor
6953,519 8 AVENUE,40.753425,-73.992718,Outdoor Kiosk
7316,101 EAST BURNSIDE AVENUE,40.853157,-73.905403,Outdoor Kiosk
7317,134 EAST 149 STREET,40.818676,-73.928165,Outdoor Kiosk
7318,135 EAST 149 STREET,40.818942,-73.92837,Outdoor Kiosk
7319,168-06 JAMAICA AVENUE,40.706357,-73.792205,Outdoor Kiosk
7320,168-03 JAMAICA AVENUE,40.706507,-73.792368,Outdoor Kiosk
7321,80-02 KEW GARDENS ROAD,40.713983,-73.830838,Outdoor Kiosk
7322,116-12 QUEENS BOULEVARD,40.715758,-73.833513,Outdoor Kiosk
7323,3552 Broadway,40.826928,-73.949868,Outdoor Kiosk
7324,3559 BROADWAY,40.827044,-73.950226,Outdoor Kiosk
7325,3569 BROADWAY,40.82732,-73.950026,Outdoor Kiosk
2519,85 10TH Ave,40.74311962,-74.00830507,Outdoor
2520,LIBRARY OF NATURE CENTER,40.604137,-73.93043,Indoor
2521,DANCE ROOM,40.673752,-73.934892,Indoor
2522,254 Flatbush Ave. Extension (pole),40.692723,-73.983025,Outdoor
2523,125 Court St.,40.689967,-73.992083,Outdoor
2524,9 WEST 124 STREET,40.80616044,-73.9433156,Library
2525,610 EAST 186 STREET,40.85434691,-73.88788943,Library
7326,3581 BROADWAY,40.827932,-73.949581,Outdoor Kiosk
7327,546 WEST 147 STREET,40.82758,-73.949288,Outdoor Kiosk
7328,3596 BROADWAY,40.828097,-73.949017,Outdoor Kiosk
2530,C/O CHRISTOPHER ST & HEGEMAN AV,40.6571,-73.9027,Outdoor
2531,Entire park,40.736,-73.9904,Outdoor
7329,3601 BROADWAY,40.828542,-73.949132,Outdoor Kiosk
2533,190 St (A),40.859022,-73.93418,Subway Station
2534,149th St - 3rd Ave,40.816109,-73.917757,Subway Station
2535,"Broadway Junction (A,C,J,L,Z)",40.678334,-73.905316,Subway Station
7330,600 WEST 149 STREET,40.829037,-73.948869,Outdoor Kiosk
7331,3632 BROADWAY,40.829424,-73.948046,Outdoor Kiosk
7332,576 WEST 150 STREET,40.829341,-73.947647,Outdoor Kiosk
7333,3642 BROADWAY,40.829675,-73.947866,Outdoor Kiosk
7334,3647 BROADWAY,40.829809,-73.948201,Outdoor Kiosk
7335,3659 BROADWAY,40.830209,-73.947911,Outdoor Kiosk
7336,3670 BROADWAY,40.830586,-73.947195,Outdoor Kiosk
7337,3680 BROADWAY,40.830876,-73.946986,Outdoor Kiosk
7338,3778 BROADWAY,40.833911,-73.944772,Outdoor Kiosk
7339,3798 BROADWAY,40.834513,-73.944329,Outdoor Kiosk
7340,3800 BROADWAY,40.834722,-73.944176,Outdoor Kiosk
7341,3823 BROADWAY,40.835546,-73.944011,Outdoor Kiosk
7342,3816 BROADWAY,40.835135,-73.943873,Outdoor Kiosk
7343,3846 BROADWAY,40.836081,-73.943186,Outdoor Kiosk
7344,581 WEST 161 STREET,40.836501,-73.942787,Outdoor Kiosk
7345,565 WEST 162 STREET,40.837104,-73.942288,Outdoor Kiosk
7346,979 FULTON STREET,40.682932,-73.963959,Outdoor Kiosk
7347,691 FULTON STREET,40.68789,-73.978202,Outdoor Kiosk
7348,1245 FULTON STREET,40.680556,-73.951381,Outdoor Kiosk
7349,1422 FULTON STREET,40.680015,-73.943843,Outdoor Kiosk
7350,1874 FULTON STREET,40.67896,-73.924424,Outdoor Kiosk
7351,1803 FULTON STREET,40.679232,-73.927098,Outdoor Kiosk
7352,1961 FULTON STREET,40.678654,-73.916507,Outdoor Kiosk
7353,2057 FULTON STREET,40.678354,-73.911008,Outdoor Kiosk
7354,2208 FULTON STREET,40.678079,-73.908374,Outdoor Kiosk
7355,3418 FULTON STREET,40.684317,-73.869636,Outdoor Kiosk
7356,856 FRANKLIN AVE,40.6688,-73.958717,Outdoor Kiosk
7357,837 FRANKLIN AVE,40.669652,-73.958261,Outdoor Kiosk
7358,806 FRANKLIN AVE,40.670318,-73.958172,Outdoor Kiosk
7359,36 BOND STREET,40.688672,-73.98371,Outdoor Kiosk
7360,275 LIVINGSTON ST,40.688449,-73.982472,Outdoor Kiosk
7361,340 LIVINGSTON ST,40.687814,-73.981284,Outdoor Kiosk
7362,56 LAFAYETTE AVENUE,40.686961,-73.976371,Outdoor Kiosk
7363,555 5 AVENUE,40.665618,-73.989159,Outdoor Kiosk
7364,500 5 AVENUE,40.667305,-73.987979,Outdoor Kiosk
7365,63 5 AVENUE,40.680732,-73.977446,Outdoor Kiosk
7366,32-44 QUEENS BOULEVARD,40.74445,-73.931875,Outdoor Kiosk
7367,106 LAFAYETTE STREET,40.718033,-74.001016,Outdoor Kiosk
7368,101 LAFAYETTE STREET,40.717828,-74.000962,Outdoor Kiosk
7369,90 LAFAYETTE STREET,40.717482,-74.001519,Outdoor Kiosk
7370,80 LAFAYETTE STREET,40.717241,-74.001739,Outdoor Kiosk
7371,60 LAFAYETTE STREET,40.716682,-74.002253,Outdoor Kiosk
7372,45 LAFAYETTE STREET,40.716033,-74.00257,Outdoor Kiosk
7373,125 WORTH STREET,40.715484,-74.002667,Outdoor Kiosk
7374,835 BROADWAY,40.733892,-73.991056,Outdoor Kiosk
7375,193 2 AVENUE,40.731157,-73.985928,Outdoor Kiosk
7376,192 2 AVENUE,40.73108,-73.985739,Outdoor Kiosk
6954,523 8 AVENUE,40.753642,-73.992563,Outdoor Kiosk
6955,550 8 AVENUE,40.754171,-73.991871,Outdoor Kiosk
6956,557 8 AVENUE,40.754666,-73.991816,Outdoor Kiosk
6957,575 8 Avenue,40.754881,-73.991662,Outdoor Kiosk
6958,589 8 AVENUE,40.755281,-73.991371,Outdoor Kiosk
6959,601 8 Avenue,40.7555,-73.991425,Outdoor Kiosk
6960,615 8 AVENUE,40.755878,-73.990933,Outdoor Kiosk
6961,701 8 AVENUE,40.758666,-73.9889,Outdoor Kiosk
6962,705 8 AVENUE,40.758831,-73.98878,Outdoor Kiosk
6963,715 8 AVENUE,40.759107,-73.988579,Outdoor Kiosk
6964,724 8 AVENUE,40.759221,-73.988187,Outdoor Kiosk
6965,75 8 AVENUE,40.739677,-74.002735,Outdoor Kiosk
6966,300 WEST 48 STREET,40.761073,-73.987251,Outdoor Kiosk
6967,790 8 AVENUE,40.761094,-73.986828,Outdoor Kiosk
6968,80 8 AVENUE,40.739846,-74.002305,Outdoor Kiosk
6969,80 8 Avenue,40.739719,-74.002217,Outdoor Kiosk
6970,825 8 AVENUE,40.762246,-73.986293,Outdoor Kiosk
6971,828 8 AVENUE,40.762151,-73.986052,Outdoor Kiosk
6972,830 8 AVENUE,40.762331,-73.985923,Outdoor Kiosk
6973,871 8 AVENUE,40.763803,-73.985157,Outdoor Kiosk
6974,891 8 AVENUE,40.764338,-73.984767,Outdoor Kiosk
6975,908 8 AVENUE,40.764646,-73.984229,Outdoor Kiosk
6976,890 8 AVENUE,40.764212,-73.984545,Outdoor Kiosk
6977,907 8 AVENUE,40.764744,-73.98447,Outdoor Kiosk
6978,910 8 Avenue,40.764823,-73.984099,Outdoor Kiosk
6979,911 8 AVENUE,40.764933,-73.984333,Outdoor Kiosk
6980,932 8 AVENUE,40.765522,-73.983593,Outdoor Kiosk
6981,933 8 AVENUE,40.765601,-73.983845,Outdoor Kiosk
6982,947 8 AVENUE,40.766011,-73.983548,Outdoor Kiosk
6983,771 8 AVENUE,40.760563,-73.987515,Outdoor Kiosk
6984,300 West 46Th St,40.759746,-73.988114,Outdoor Kiosk
6985,831 8 AVENUE,40.762431,-73.986156,Outdoor Kiosk
6986,270 WEST 47 STREET,40.760283,-73.987313,Outdoor Kiosk
6987,782 8 AVENUE,40.760895,-73.986836,Outdoor Kiosk
6988,815 8 AVENUE,40.761816,-73.986606,Outdoor Kiosk
6989,739 8 AVENUE,40.759937,-73.987972,Outdoor Kiosk
6990,740 8 AVENUE,40.759656,-73.987772,Outdoor Kiosk
6991,50 LEXINGTON AVENUE,40.74031,-73.984279,Outdoor Kiosk
6992,137 EAST 24 STREET,40.740092,-73.983925,Outdoor Kiosk
6993,68 LEXINGTON AVENUE,40.741012,-73.983767,Outdoor Kiosk
6994,81 LEXINGTON AVENUE,40.741481,-73.983198,Outdoor Kiosk
6995,131 EAST 27 STREET,40.742139,-73.983048,Outdoor Kiosk
6996,133 EAST 55 STREET,40.759807,-73.970369,Outdoor Kiosk
6997,137 Lexington Ave,40.743229,-73.981797,Outdoor Kiosk
6998,140 EAST 57 STREET,40.760631,-73.968671,Outdoor Kiosk
6999,141 E 44 St,40.752636,-73.974717,Outdoor Kiosk
7000,142 LEXINGTON AVENUE,40.743384,-73.982039,Outdoor Kiosk
7001,221 LEXINGTON AVENUE,40.745824,-73.980035,Outdoor Kiosk
7002,335 Lexington Ave,40.749503,-73.977195,Outdoor Kiosk
7003,355 Lexington Ave,40.750133,-73.976794,Outdoor Kiosk
7004,355 Lexington Ave,40.750014,-73.976519,Outdoor Kiosk
7005,360 LEXINGTON AVENUE,40.750279,-73.977012,Outdoor Kiosk
7006,370 Lexington Ave,40.750833,-73.976817,Outdoor Kiosk
7007,150 EAST 51 STREET,40.75679,-73.971263,Outdoor Kiosk
7008,590 Lexington Ave,40.757793,-73.971703,Outdoor Kiosk
7009,660 LEXINGTON AVENUE,40.759801,-73.970072,Outdoor Kiosk
7010,722 LEXINGTON AVENUE,40.761731,-73.968802,Outdoor Kiosk
7011,725 Lexington Ave,40.761559,-73.968391,Outdoor Kiosk
7012,20 E 35Th St,40.748323,-73.982372,Outdoor Kiosk
7013,43 EAST 57 STREET,40.762324,-73.972203,Outdoor Kiosk
7014,232 MADISON AVENUE,40.749832,-73.98156,Outdoor Kiosk
7015,241 MADISON AVENUE,40.749982,-73.981236,Outdoor Kiosk
7016,300 MADISON AVENUE,40.752335,-73.979738,Outdoor Kiosk
7017,300 MADISON AVENUE,40.752545,-73.979585,Outdoor Kiosk
7018,330 MADISON AVENUE,40.753003,-73.979246,Outdoor Kiosk
7019,410 MADISON AVENUE,40.756742,-73.97653,Outdoor Kiosk
7020,488 Madison Ave,40.758633,-73.975341,Outdoor Kiosk
7021,488 MADISON AVENUE,40.758649,-73.975143,Outdoor Kiosk
7022,515 Madison Ave,40.759712,-73.974008,Outdoor Kiosk
7023,527 Madison Ave,40.760249,-73.973633,Outdoor Kiosk
7024,551 Madison Ave,40.760963,-73.973101,Outdoor Kiosk
7025,555 Madison Ave,40.761511,-73.972745,Outdoor Kiosk
7026,598 MADISON AVENUE,40.762467,-73.972358,Outdoor Kiosk
7377,175 2 AVENUE,40.730537,-73.986389,Outdoor Kiosk
7378,190 2 AVENUE,40.730881,-73.985882,Outdoor Kiosk
7379,170 2 AVENUE,40.730249,-73.986348,Outdoor Kiosk
7380,146 2 AVENUE,40.729236,-73.987081,Outdoor Kiosk
7381,37 1/2 ST MARKS PLACE,40.728756,-73.987914,Outdoor Kiosk
7382,131 2 AVENUE,40.72848,-73.987876,Outdoor Kiosk
7383,124 2 AVENUE,40.728232,-73.987818,Outdoor Kiosk
7384,118 2 AVENUE,40.728027,-73.987965,Outdoor Kiosk
7385,121 2 AVENUE,40.728158,-73.988125,Outdoor Kiosk
7386,104 2 AVENUE,40.72746,-73.988372,Outdoor Kiosk
7387,72 2 AVENUE,40.726263,-73.989248,Outdoor Kiosk
7388,73 2 AVENUE,40.726471,-73.989351,Outdoor Kiosk
7389,68 2 AVENUE,40.726049,-73.989403,Outdoor Kiosk
7390,54 2 AVENUE,40.725641,-73.989698,Outdoor Kiosk
7391,217 BOWERY,40.721716,-73.993343,Outdoor Kiosk
7392,178 BOWERY,40.720596,-73.994075,Outdoor Kiosk
7393,169 BOWERY,40.719907,-73.994066,Outdoor Kiosk
7394,200 WEST 45 STREET,40.758022,-73.985832,Outdoor Kiosk
7395,201 WEST 48 STREET,40.759971,-73.984342,Outdoor Kiosk
7396,719 7 AVENUE,40.759713,-73.984131,Outdoor Kiosk
7397,737 7 AVENUE,40.760326,-73.983693,Outdoor Kiosk
7398,745 7 AVENUE,40.760527,-73.983537,Outdoor Kiosk
7399,777 7 AVENUE,40.761142,-73.98309,Outdoor Kiosk
7400,780 7 AVENUE,40.76164,-73.982996,Outdoor Kiosk
7401,200 WEST 52 STREET,40.762366,-73.982552,Outdoor Kiosk
7402,821 7 AVENUE,40.763036,-73.981711,Outdoor Kiosk
7403,879 7 AVENUE,40.764718,-73.980478,Outdoor Kiosk
7404,200 WEST 56 STREET,40.764875,-73.980731,Outdoor Kiosk
7405,718 AMSTERDAM AVENUE,40.79331,-73.971045,Outdoor Kiosk
7406,720 AMSTERDAM AVENUE,40.793524,-73.970887,Outdoor Kiosk
7407,733 AMSTERDAM AVE,40.793867,-73.970376,Outdoor Kiosk
7408,734 AMSTERDAM AVENUE,40.793962,-73.970571,Outdoor Kiosk
7409,748 AMSTERDAM AVE,40.794673,-73.970051,Outdoor Kiosk
7410,755 AMSTERDAM AVE,40.794604,-73.969837,Outdoor Kiosk
7411,764 AMSTERDAM AVENUE,40.795005,-73.96981,Outdoor Kiosk
7412,782 AMSTERDAM AVE,40.795544,-73.969419,Outdoor Kiosk
7413,801 AMSTERDAM AVE,40.795951,-73.968849,Outdoor Kiosk
7414,816 AMSTERDAM AVE,40.796533,-73.968682,Outdoor Kiosk
7415,201 WEST 100 STREET,40.796737,-73.968647,Outdoor Kiosk
7416,817 AMSTERDAM AVENUE,40.796374,-73.968542,Outdoor Kiosk
7417,836 AMSTERDAM AVENUE,40.797178,-73.968223,Outdoor Kiosk
7418,842 AMSTERDAM AVE,40.797391,-73.96807,Outdoor Kiosk
7419,852 AMSTERDAM AVE,40.7977,-73.96784,Outdoor Kiosk
7420,856 AMSTERDAM AVE,40.797826,-73.967748,Outdoor Kiosk
7421,868 AMSTERDAM AVE,40.798027,-73.967603,Outdoor Kiosk
7422,876 AMSTERDAM AVE,40.798477,-73.967265,Outdoor Kiosk
7423,2060 BROADWAY,40.777921,-73.981853,Outdoor Kiosk
7424,2096 BROADWAY,40.778381,-73.981665,Outdoor Kiosk
7425,2820 BROADWAY,40.803579,-73.966917,Outdoor Kiosk
7426,2858 BROADWAY,40.804835,-73.965995,Outdoor Kiosk
7427,896 AMSTERDAM AVENUE,40.799088,-73.96683,Outdoor Kiosk
7428,3560 BROADWAY,40.827117,-73.949738,Outdoor Kiosk
7429,4100 BROADWAY,40.844493,-73.938788,Outdoor Kiosk
7430,200 WEST 106 STREET,40.800504,-73.966107,Outdoor Kiosk
7431,175 WEST 107 STREET,40.80105,-73.964939,Outdoor Kiosk
7432,1238 AMSTERDAM AVENUE,40.809965,-73.958889,Outdoor Kiosk
7433,1244 AMSTERDAM AVENUE,40.810163,-73.958744,Outdoor Kiosk
7434,1253 AMSTERDAM AVENUE,40.810378,-73.958321,Outdoor Kiosk
7435,1340 AMSTERDAM AVENUE,40.813669,-73.95619,Outdoor Kiosk
7436,1403 AMSTERDAM AVENUE,40.81515,-73.954837,Outdoor Kiosk
7437,1417 AMSTERDAM AVENUE,40.815594,-73.954507,Outdoor Kiosk
7438,1421 AMSTERDAM AVENUE,40.8158,-73.954364,Outdoor Kiosk
7439,1500 AMSTERDAM AVENUE,40.818371,-73.952755,Outdoor Kiosk
7440,502 WEST 136 STREET,40.8196,-73.951942,Outdoor Kiosk
7441,1580 AMSTERDAM AVENUE,40.82096,-73.950863,Outdoor Kiosk
7442,501 WEST 140 STREET,40.822212,-73.950118,Outdoor Kiosk
7443,1626 AMSTERDAM AVENUE,40.822268,-73.949906,Outdoor Kiosk
7444,1626 AMSTERDAM AVE,40.822633,-73.94964,Outdoor Kiosk
7445,1659 AMSTERDAM AVE,40.823122,-73.949014,Outdoor Kiosk
7446,1701 AMSTERDAM AVE,40.824646,-73.947909,Outdoor Kiosk
7447,1739 AMSTERDAM AVENUE,40.825947,-73.946953,Outdoor Kiosk
7448,291 NEW DORP LANE,40.5721,-74.112674,Outdoor Kiosk
7449,265 NEW DORP LANE,40.57262,-74.113383,Outdoor Kiosk
7027,650 MADISON AVENUE,40.763742,-73.971424,Outdoor Kiosk
7028,55 Water Street,40.703311,-74.009985,Outdoor Kiosk
7029,55 WATER STREET,40.70391,-74.009082,Outdoor Kiosk
7030,95 Wall Street,40.705044,-74.007322,Outdoor Kiosk
7031,110 Maiden Lane,40.706242,-74.006244,Outdoor Kiosk
7032,48-19 VERNON BOULEVARD,40.743559,-73.953739,Outdoor Kiosk
7033,147-05 JAMAICA AVENUE,40.701827,-73.807661,Outdoor Kiosk
7034,148-07 JAMAICA AVENUE,40.701853,-73.806477,Outdoor Kiosk
7035,90-50 Parsons Boulevard,40.703452,-73.800352,Outdoor Kiosk
7036,160-15 Jamaica Ave,40.70402,-73.79869,Outdoor Kiosk
7037,159-02 JAMAICA AVENUE,40.703352,-73.799923,Outdoor Kiosk
7038,166-08 JAMAICA AVENUE,40.705839,-73.79373,Outdoor Kiosk
7039,163-33 JAMAICA AVENUE,40.705143,-73.795897,Outdoor Kiosk
7040,166-01 JAMAICA AVENUE,40.705971,-73.793787,Outdoor Kiosk
7041,153-02 JAMAICA AVENUE,40.702734,-73.802019,Outdoor Kiosk
7042,159-29 JAMAICA AVENUE,40.703769,-73.799343,Outdoor Kiosk
7043,160-05 JAMAICA AVENUE,40.703895,-73.799018,Outdoor Kiosk
7044,160-12 JAMAICA AVENUE,40.703928,-73.79847,Outdoor Kiosk
7045,161-21 Jamaica Ave,40.704355,-73.797865,Outdoor Kiosk
7046,162-02 JAMAICA AVENUE,40.704216,-73.797743,Outdoor Kiosk
7047,163-02 JAMAICA AVENUE,40.704609,-73.796801,Outdoor Kiosk
7048,163-08 JAMAICA AVENUE,40.704687,-73.79662,Outdoor Kiosk
7049,1011 3 AVENUE,40.762107,-73.965809,Outdoor Kiosk
7050,1031 3 AVENUE,40.762896,-73.965443,Outdoor Kiosk
7051,1030 3 AVENUE,40.763037,-73.965653,Outdoor Kiosk
7052,201 EAST 64 STREET,40.764653,-73.964097,Outdoor Kiosk
7053,1091 3 AVENUE,40.764759,-73.964099,Outdoor Kiosk
7054,1131 3 AVENUE,40.765902,-73.96318,Outdoor Kiosk
7055,1132 3 AVENUE,40.76606,-73.963554,Outdoor Kiosk
7056,166 EAST 67 STREET,40.766588,-73.963136,Outdoor Kiosk
7057,1172 3 AVENUE,40.767309,-73.96253,Outdoor Kiosk
7058,1175 3 AVENUE,40.767234,-73.96229,Outdoor Kiosk
7059,1175 3 AVENUE,40.767655,-73.961971,Outdoor Kiosk
7060,1180 3 AVENUE,40.767855,-73.962255,Outdoor Kiosk
7061,176 E 71 ST,40.769102,-73.961324,Outdoor Kiosk
7062,200 EAST 71 STREET,40.768943,-73.960952,Outdoor Kiosk
7063,1270 3 AVENUE,40.770545,-73.960254,Outdoor Kiosk
7064,1271 E 75ST,40.770456,-73.959928,Outdoor Kiosk
7065,200 EAST 74 STREET,40.770946,-73.959496,Outdoor Kiosk
7066,1325 3 AVENUE,40.772144,-73.958697,Outdoor Kiosk
7067,1329 3 AVENUE,40.772358,-73.95854,Outdoor Kiosk
7068,1328 3 AVENUE,40.772367,-73.958947,Outdoor Kiosk
7069,1330 3 AVENUE,40.772477,-73.958767,Outdoor Kiosk
7070,176 EAST 77 STREET,40.773003,-73.958474,Outdoor Kiosk
7071,1345 E 78ST,40.772815,-73.95822,Outdoor Kiosk
7072,1374 3 AVENUE,40.773727,-73.957965,Outdoor Kiosk
7073,1388 3 AVENUE,40.774207,-73.957499,Outdoor Kiosk
7074,201 E 79ST,40.77435,-73.95709,Outdoor Kiosk
7075,200 EAST 80 STREET,40.774855,-73.956665,Outdoor Kiosk
7076,1450 3 AVENUE,40.776366,-73.955931,Outdoor Kiosk
7077,1460 3 AVENUE,40.776833,-73.955586,Outdoor Kiosk
7078,1475 3 AVENUE,40.77702,-73.955139,Outdoor Kiosk
7079,1495 3 AVENUE,40.777561,-73.954752,Outdoor Kiosk
7080,164 EAST 84 STREET,40.777528,-73.955153,Outdoor Kiosk
7081,1518 3 AVENUE,40.778272,-73.954541,Outdoor Kiosk
7082,1505 3 AVENUE,40.778003,-73.954428,Outdoor Kiosk
7083,1525 3 AVENUE,40.7786,-73.95399,Outdoor Kiosk
7084,206 EAST 86 STREET,40.778605,-73.953715,Outdoor Kiosk
7085,1529 3 AVENUE,40.778792,-73.953663,Outdoor Kiosk
7086,179 E 86ST,40.779038,-73.95398,Outdoor Kiosk
7087,2 WEST 57 STREET,40.762987,-73.974254,Outdoor Kiosk
7088,170 E 87ST,40.779535,-73.953715,Outdoor Kiosk
7089,200 E 87ST,40.779367,-73.953327,Outdoor Kiosk
7090,1550 3 AVENUE,40.779635,-73.953537,Outdoor Kiosk
7091,1585 3 AVENUE,40.780782,-73.9524,Outdoor Kiosk
7092,181 EAST 90 STREET,40.781503,-73.952279,Outdoor Kiosk
7093,1622 3 AVENUE,40.782159,-73.951699,Outdoor Kiosk
7094,1644 3 AVENUE,40.782766,-73.951257,Outdoor Kiosk
7095,1675 3 AVENUE,40.783289,-73.950562,Outdoor Kiosk
7096,1700 3 AVENUE,40.784663,-73.949874,Outdoor Kiosk
7097,175 E 96 ST,40.785818,-73.949031,Outdoor Kiosk
7098,1786 3 AVENUE,40.787309,-73.947944,Outdoor Kiosk
7099,1888 3 AVENUE,40.789608,-73.946262,Outdoor Kiosk
7450,2820 HYLAN BOULEVARD,40.563843,-74.116075,Outdoor Kiosk
7451,2115 HYLAN BLVD,40.578802,-74.101669,Outdoor Kiosk
7452,518 GERARD AVE,40.818886,-73.929213,Outdoor Kiosk
7453,52 EAST 161 STREET,40.827552,-73.925903,Outdoor Kiosk
7454,72 EAST 161 STREET,40.827356,-73.925223,Outdoor Kiosk
7455,875 GERARD AVENUE,40.827825,-73.924833,Outdoor Kiosk
7456,1049 GERARD AVENUE,40.831543,-73.922645,Outdoor Kiosk
7457,82 WEST KINGSBRIDGE ROAD,40.8681,-73.900706,Outdoor Kiosk
7458,30 EAST KINGSBRIDGE ROAD,40.867038,-73.896537,Outdoor Kiosk
7459,60 EAST KINGSBRIDGE ROAD,40.866588,-73.895654,Outdoor Kiosk
7460,162 PARK PLACE,40.677589,-73.973062,Outdoor Kiosk
7461,342 FLATBUSH AVENUE,40.676134,-73.971836,Outdoor Kiosk
7462,795 WASHINGTON AVE,40.672748,-73.962694,Outdoor Kiosk
7463,437 PARK PLACE,40.675659,-73.963553,Outdoor Kiosk
7464,600 WEST 142 STREET,40.824578,-73.952134,Outdoor Kiosk
7465,600 WEST 139 STREET,40.822704,-73.953498,Outdoor Kiosk
7466,551 WEST 138 STREET,40.821918,-73.95331,Outdoor Kiosk
7467,3153 BROADWAY,40.814505,-73.95937,Outdoor Kiosk
7468,602 WEST 112 STREET,40.805516,-73.966052,Outdoor Kiosk
7469,186 EAST 125 STREET,40.803773,-73.93624,Outdoor Kiosk
7470,2166 3 AVENUE,40.799505,-73.939036,Outdoor Kiosk
7471,1915 3RD AVENUE,40.791203,-73.944784,Outdoor Kiosk
7472,1221 AMSTERDAM AVE,40.809412,-73.95903,Outdoor Kiosk
7473,1481 AMSTERDAM AVENUE,40.817656,-73.953007,Outdoor Kiosk
7474,500 WEST 148 STREET,40.827196,-73.946441,Outdoor Kiosk
7475,1781 AMSTERDAM AVE,40.827195,-73.946043,Outdoor Kiosk
7476,1881 AMSTERDAM AVE,40.830336,-73.943756,Outdoor Kiosk
7477,1941 AMSTERDAM AVENUE,40.832283,-73.942327,Outdoor Kiosk
7478,1952 AMSTERDAM AVE,40.832731,-73.942266,Outdoor Kiosk
7479,1976 AMSTERDAM AVE,40.833447,-73.94174,Outdoor Kiosk
7480,1988 AMSTERDAM AVE,40.833861,-73.941447,Outdoor Kiosk
7481,2002 AMSTERDAM AVE,40.834245,-73.941159,Outdoor Kiosk
7482,481 WEST 159 STREET,40.834078,-73.940919,Outdoor Kiosk
